fight_id,fighter_1,fighter_1_id,fighter_2,fighter_2_id,winner,decision_method,fight_duration_lastrnd,fight_duration_lastrnd_time,time_format,weight_class,date,location
7ce7075951c9aa31,Dalcha Lungiambula,ce632027bf2a871b,Dequan Townsend,3f7dab21b6c971bc,Dalcha Lungiambula,KO/TKO,3,0:42,3 Rnd (5-5-5),Light Heavyweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA"
3f8c6e31ebbe54bc,Jared Gordon,7026eca45f65377b,Dan Moret,66e98b3bb5fc5250,Jared Gordon,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA"
c0982b3919cc74f0,Eryk Anders,cad24459b28592ca,Vinicius Moreira,acb36c908d415c4a,Eryk Anders,KO/TKO,1,1:18,3 Rnd (5-5-5),Light Heavyweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA"
8f5d5dd10a167cc0,Ricardo Ramos,1ae8f3c723aacff4,Journey Newson,78f485f851891d68,Ricardo Ramos,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA"
c770192a9f3261cd,Alonzo Menifield,a495f599e787614f,Paul Craig,eabf206b162b3b83,Alonzo Menifield,KO/TKO,1,3:19,3 Rnd (5-5-5),Light Heavyweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA"
966bf043577f8b6a,Drew Dober,519e4fe37ce9ff75,Marco Polo Reyes,edd02825c29028fe,Drew Dober,KO/TKO,1,1:07,3 Rnd (5-5-5),Lightweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA"
2b01da1699f0305f,Roosevelt Roberts,37c5366d18ed6c05,Vinc Pichel,c77a953488e5607d,Vinc Pichel,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA"
5fcf65d4de66c970,Demian Maia,427b5953ac8e3a27,Anthony Rocco Martin,5331b25a60417ffb,Demian Maia,Decision - Majority,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA"
2418af6da44fd361,Jussier Formiga,b102c26727306ab6,Joseph Benavidez,80eacd4da0617c57,Joseph Benavidez,KO/TKO,2,4:47,3 Rnd (5-5-5),Flyweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA"
4e71dbef18157288,Francis Ngannou,8d03ce87ca14e778,Junior Dos Santos,63def5a5662a6917,Francis Ngannou,KO/TKO,1,1:11,5 Rnd (5-5-5-5-5),Heavyweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA"
fa98e2b8dceca9bb,Ariane Lipski,6551c64fbcd1a467,Molly McCann,51018a31ddf31eb2,Molly McCann,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Flyweight Bout,"June 22, 2019","Greenville, South Carolina, USA"
e4559c3cce6edec1,Allen Crowder,a9d6e047ce48ab63,Jairzinho Rozenstruik,2cd428e9606856fd,Jairzinho Rozenstruik,KO/TKO,1,0:09,3 Rnd (5-5-5),Heavyweight Bout,"June 22, 2019","Greenville, South Carolina, USA"
ab4862ea4cbd0750,Matt Wiman,eb29176b03dfa888,Luis Pena,2844b047183a1adb,Luis Pena,KO/TKO,3,1:14,3 Rnd (5-5-5),Lightweight Bout,"June 22, 2019","Greenville, South Carolina, USA"
6e9cf53cd87e1b7e,Ashley Yoder,b4c6c904a9ffc5e8,Syuri Kondo,a851c35f58199231,Ashley Yoder,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Strawweight Bout,"June 22, 2019","Greenville, South Carolina, USA"
f047e3605f8852d8,Dan Ige,82a5152216251682,Kevin Aguilar,cf946e03ba2e7666,Dan Ige,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"June 22, 2019","Greenville, South Carolina, USA"
b1da312483a974b3,Kevin Holland,3a46b268013afede,Alessio Di Chirico,77d7295d1b22c694,Kevin Holland,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"June 22, 2019","Greenville, South Carolina, USA"
13129c1f044fdd47,Andrea Lee,05fa626cb33d15b8,Montana De La Rosa,80d8aed0ca9b00f3,Andrea Lee,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Flyweight Bout,"June 22, 2019","Greenville, South Carolina, USA"
8f1b727757a60c07,Andre Ewell,5f6f049d54728e88,Anderson Dos Santos,bbc9ab95fa766493,Andre Ewell,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"June 22, 2019","Greenville, South Carolina, USA"
4096b302747d47b3,Bryan Barberena,a331233f597090a5,Randy Brown,c6aee362c7a7d482,Randy Brown,KO/TKO,3,2:54,3 Rnd (5-5-5),Welterweight Bout,"June 22, 2019","Greenville, South Carolina, USA"
aec1339028f3416c,Renato Moicano,b6452706b373eea1,Chan Sung Jung,c451d67c09c55418,Chan Sung Jung,KO/TKO,1,0:58,5 Rnd (5-5-5-5-5),Featherweight Bout,"June 22, 2019","Greenville, South Carolina, USA"
aa430402314b4459,Eddie Wineland,fc9a9559a05f2704,Grigory Popov,d3fa5c5955397532,Eddie Wineland,KO/TKO,2,4:47,3 Rnd (5-5-5),Bantamweight Bout,"June 08, 2019","Chicago, Illinois, USA"
a255ed658a2ac9bb,Bevon Lewis,899923ff6ab13917,Darren Stewart,a17ad5a5048e8c3f,Darren Stewart,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"June 08, 2019","Chicago, Illinois, USA"
97c76d44699f7c93,Xiaonan Yan,c41d426cc7326d1b,Angela Hill,f0feeb2192937424,Xiaonan Yan,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Strawweight Bout,"June 08, 2019","Chicago, Illinois, USA"
bf2a9732af50c84c,Ricardo Lamas,3974fa35c917af1d,Calvin Kattar,751de04455cfaac0,Calvin Kattar,KO/TKO,1,4:06,3 Rnd (5-5-5),Featherweight Bout,"June 08, 2019","Chicago, Illinois, USA"
a4446299c1f85d74,Karolina Kowalkiewicz,d7c3816669784109,Alexa Grasso,e8b731feff72294b,Alexa Grasso,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Strawweight Bout,"June 08, 2019","Chicago, Illinois, USA"
17753b728e5404aa,Aljamain Sterling,cb696ebfb6598724,Pedro Munhoz,6bd02119599741a4,Aljamain Sterling,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"June 08, 2019","Chicago, Illinois, USA"
56403d0fd259c5d9,Tatiana Suarez,b08012bbe542592a,Nina Ansaroff,d343df8ba11f4c4e,Tatiana Suarez,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Strawweight Bout,"June 08, 2019","Chicago, Illinois, USA"
cd2ceb5530529c9f,Tai Tuivasa,c62fbc117d57b943,Blagoy Ivanov,1788eee370f077b7,Blagoy Ivanov,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"June 08, 2019","Chicago, Illinois, USA"
fe0c844a671dd6d8,Jimmie Rivera,9c907996820d2d69,Petr Yan,d661ce4da776fc20,Petr Yan,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"June 08, 2019","Chicago, Illinois, USA"
323dc938d93a849b,Tony Ferguson,22a92d7f62195791,Donald Cerrone,1d00756835ca67c9,Tony Ferguson,TKO - Doctor's Stoppage,2,5:00,3 Rnd (5-5-5),Lightweight Bout,"June 08, 2019","Chicago, Illinois, USA"
4127b45c3d546eef,Valentina Shevchenko,132deb59abae64b1,Jessica Eye,f72465a784c1b084,Valentina Shevchenko,KO/TKO,2,0:26,5 Rnd (5-5-5-5-5),UFC Women's Flyweight Title Bout,"June 08, 2019","Chicago, Illinois, USA"
cf4199c8517bc1fd,Henry Cejudo,056c493bbd76a918,Marlon Moraes,fea79f9bc8c68769,Henry Cejudo,KO/TKO,3,4:51,5 Rnd (5-5-5-5-5),UFC Bantamweight Title Bout,"June 08, 2019","Chicago, Illinois, USA"
a072481f307dc8aa,Darko Stosic,025f0b1b58fbad01,Devin Clark,cc7040fe76f0ef91,Devin Clark,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"June 01, 2019","Stockholm, Sweden"
b58972ad7dcf65e6,Bea Malecki,b60c980f79b87ce8,Duda Santana,d6ead04919a894b1,Bea Malecki,Submission,2,1:59,3 Rnd (5-5-5),Women's Bantamweight Bout,"June 01, 2019","Stockholm, Sweden"
fedb6a1b15b05694,Nick Hein,2816ced060a21be3,Frank Camacho,764342d39cdaa54a,Frank Camacho,KO/TKO,2,4:56,3 Rnd (5-5-5),Lightweight Bout,"June 01, 2019","Stockholm, Sweden"
e1bd72aba46f46a1,Stevie Ray,31a13532e724ca2b,Leonardo Santos,9c65736747ca92ec,Leonardo Santos,KO/TKO,1,2:17,3 Rnd (5-5-5),Lightweight Bout,"June 01, 2019","Stockholm, Sweden"
f993be991eea6016,Tonya Evinger,b12a1d19ee383b7c,Lina Lansberg,2eeaefbfc7f9fcff,Lina Lansberg,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Bantamweight Bout,"June 01, 2019","Stockholm, Sweden"
93330422e1f2e0be,Rostem Akman,1fc64507a0cb38cf,Sergey Khandozhko,90da09db03e41748,Sergey Khandozhko,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"June 01, 2019","Stockholm, Sweden"
c53cb796b4a4cdb8,Daniel Teymur,fbf0537e420e698e,Sung Bin Jo,6e0e977beb909837,Daniel Teymur,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"June 01, 2019","Stockholm, Sweden"
a5acaa5f693529dd,Damir Hadzovic,38c626ca912c7bac,Christos Giagos,de45aaae23dfa392,Christos Giagos,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"June 01, 2019","Stockholm, Sweden"
2ca4a039c07acd38,Makwan Amirkhani,87a1dc546b1c5caf,Chris Fishgold,bebb4ae55ac2bf6f,Makwan Amirkhani,Submission,2,4:25,3 Rnd (5-5-5),Featherweight Bout,"June 01, 2019","Stockholm, Sweden"
138c8807fef52564,Jimi Manuwa,1e1dbd1cc5a7469e,Aleksandar Rakic,333b9e5c723ac873,Aleksandar Rakic,KO/TKO,1,0:47,3 Rnd (5-5-5),Light Heavyweight Bout,"June 01, 2019","Stockholm, Sweden"
4f9939af9a1d40a3,Alexander Gustafsson,3c6976f8182d9527,Anthony Smith,d4c9dcd330403612,Anthony Smith,Submission,4,2:38,5 Rnd (5-5-5-5-5),Light Heavyweight Bout,"June 01, 2019","Stockholm, Sweden"
35f80e003d16a439,Zak Cummings,4ba8d454f762005d,Trevin Giles,b27a1fcb56a3035a,Zak Cummings,Submission,3,4:01,3 Rnd (5-5-5),Middleweight Bout,"May 18, 2019","Rochester, New York, USA"
f27e8d63f526d326,Patrick Cummins,e51e5cb722bd47a8,Ed Herman,06f36cf4bd97ec77,Ed Herman,KO/TKO,1,3:39,3 Rnd (5-5-5),Light Heavyweight Bout,"May 18, 2019","Rochester, New York, USA"
476a6245b43f3119,Michael Trizano,5bf31a46becc1204,Grant Dawson,99bd51917728c25d,Grant Dawson,Submission,2,2:27,3 Rnd (5-5-5),Featherweight Bout,"May 18, 2019","Rochester, New York, USA"
04c9ebe419195f8b,Danny Roberts,a6cba6bb66c1a8c9,Michel Pereira,595db60957de51d3,Michel Pereira,KO/TKO,1,1:47,3 Rnd (5-5-5),Welterweight Bout,"May 18, 2019","Rochester, New York, USA"
031647c36d12788f,Desmond Green,f046d724d2a84ac5,Charles Jourdain,f1d64ae34e088832,Desmond Green,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"May 18, 2019","Rochester, New York, USA"
1f5178fe56c5423f,Aspen Ladd,d4691518d012b9e7,Sijara Eubanks,4234f0097c83fa62,Aspen Ladd,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Bantamweight Bout,"May 18, 2019","Rochester, New York, USA"
65c1ca715dfdbe05,Davi Ramos,0052de90691d4a93,Austin Hubbard,d2cd7a69cc55e7ed,Davi Ramos,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"May 18, 2019","Rochester, New York, USA"
5782666ca117fa5b,Charles Oliveira,07225ba28ae309b6,Nik Lentz,6fb1ba67bef41b37,Charles Oliveira,KO/TKO,2,2:11,3 Rnd (5-5-5),Lightweight Bout,"May 18, 2019","Rochester, New York, USA"
083a6edd8bb21bc8,Vicente Luque,6d4b63c767106d3a,Derrick Krantz,714e1e0681ddb703,Vicente Luque,KO/TKO,1,3:52,3 Rnd (5-5-5),Welterweight Bout,"May 18, 2019","Rochester, New York, USA"
4fe799b4fa1afb76,Megan Anderson,a0e75f4a13eb73f1,Felicia Spencer,39d91e95949de3d9,Felicia Spencer,Submission,1,3:24,3 Rnd (5-5-5),Women's Featherweight Bout,"May 18, 2019","Rochester, New York, USA"
9fb9af6599d67b1d,Antonio Carlos Junior,52e76bb4b3e852f3,Ian Heinisch,2e585c701f72fe55,Ian Heinisch,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"May 18, 2019","Rochester, New York, USA"
d401522de73b7bee,Rafael Dos Anjos,6a2f7c151031653d,Kevin Lee,ee9ebceabfd16fa7,Rafael Dos Anjos,Submission,4,3:47,5 Rnd (5-5-5-5-5),Welterweight Bout,"May 18, 2019","Rochester, New York, USA"
1218cba28d4dce94,Raoni Barcelos,b9f28e7045fdfce7,Carlos Huachin,225def29ecfe0fc1,Raoni Barcelos,KO/TKO,2,4:49,3 Rnd (5-5-5),Bantamweight Bout,"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil"
707cb14717df5960,Luana Carolina,528b071cf3da7c56,Priscila Cachoeira,b1e5bcaad32a3cac,Luana Carolina,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Flyweight Bout,"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil"
0febad4c4a3d69fc,BJ Penn,73c7cfa551289285,Clay Guida,c47df9303d318c67,Clay Guida,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil"
2b038a467a89c73c,Warlley Alves,d317a5e2b3f88c5f,Sergio Moraes,1bcaac2d99b90fce,Warlley Alves,KO/TKO,3,4:13,3 Rnd (5-5-5),Welterweight Bout,"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil"
017c090e9e8d2957,Thiago Moises,d945aae53e3e54e6,Kurt Holobaugh,a7151778b3381036,Thiago Moises,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil"
413a4c217ee0193f,Rogerio Nogueira,73e09f837f3b5ecc,Ryan Spann,a67f5afa8d6a1b80,Ryan Spann,KO/TKO,1,2:07,3 Rnd (5-5-5),Light Heavyweight Bout,"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil"
8cf4836e2b43c241,Irene Aldana,578ef12674df1e6a,Bethe Correia,673ea7dcc786b1b3,Irene Aldana,Submission,3,3:24,3 Rnd (5-5-5),Women's Bantamweight Bout,"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil"
3d941525f5c623e3,Thiago Alves,31ee470ef5dc8d7f,Laureano Staropoli,a12a8314adc1c1c9,Laureano Staropoli,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil"
7b53967f282a0d0a,Jose Aldo,d0f3959b4a9747e6,Alexander Volkanovski,e1248941344b3288,Alexander Volkanovski,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil"
a08dffad240dc3d4,Jared Cannonier,13a0275fa13c4d26,Anderson Silva,1f454354805b6f75,Jared Cannonier,KO/TKO,1,4:47,3 Rnd (5-5-5),Middleweight Bout,"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil"
07c00213ec388e07,Rose Namajunas,47b63240018d5d86,Jessica Andrade,6a1901c62ab3870f,Jessica Andrade,KO/TKO,2,2:58,5 Rnd (5-5-5-5-5),UFC Women's Strawweight Title Bout,"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil"
0bc354fbb6e99ab6,Arjan Bhullar,7e511f8d842a109d,Juan Adams,83b00f7597e5ac83,Arjan Bhullar,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"May 04, 2019","Ottawa, Ontario, Canada"
a3731057c8775716,Kyle Nelson,31f8081c7600da93,Matt Sayles,5b8ba8f5512893b1,Matt Sayles,Submission,3,3:16,3 Rnd (5-5-5),Featherweight Bout,"May 04, 2019","Ottawa, Ontario, Canada"
003c84fc7c3fa028,Nordine Taleb,49858bf46dabf6fb,Kyle Prepolec,873626e5547b5235,Nordine Taleb,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"May 04, 2019","Ottawa, Ontario, Canada"
c936527df280b8b4,Aiemann Zahabi,24656ef4d605c96f,Vince Morales,37098a6e6c27fb66,Vince Morales,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"May 04, 2019","Ottawa, Ontario, Canada"
3011439ecaf74180,Macy Chiasson,9cdd2da1a9104a0b,Sarah Moras,539ed332b3078821,Macy Chiasson,KO/TKO,2,2:22,3 Rnd (5-5-5),Women's Bantamweight Bout,"May 04, 2019","Ottawa, Ontario, Canada"
a6cc776330194937,Marc-Andre Barriault,8e9eb3fc86db0f7d,Andrew Sanchez,fccf811c1e8b01c7,Andrew Sanchez,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"May 04, 2019","Ottawa, Ontario, Canada"
e939acbd9894c686,Walt Harris,03f982ca3735070c,Serghei Spivac,e2f6b2769aaedd6c,Walt Harris,KO/TKO,1,0:50,3 Rnd (5-5-5),Heavyweight Bout,"May 04, 2019","Ottawa, Ontario, Canada"
e6b2d6d33968c66c,Brad Katona,7b433309b0fd12aa,Merab Dvalishvili,c03520b5c88ed6b4,Merab Dvalishvili,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"May 04, 2019","Ottawa, Ontario, Canada"
feaf740e3ae53b7c,Cub Swanson,d247691a6c0e9034,Shane Burgos,98d961097baaf308,Shane Burgos,Decision - Split,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"May 04, 2019","Ottawa, Ontario, Canada"
ad59540382d5b7f6,Derek Brunson,b1a3e0aca758b322,Elias Theodorou,34f88592c0ab7a54,Derek Brunson,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"May 04, 2019","Ottawa, Ontario, Canada"
73eff675e2aae30c,Al Iaquinta,59279a7c978f7da0,Donald Cerrone,1d00756835ca67c9,Donald Cerrone,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Lightweight Bout,"May 04, 2019","Ottawa, Ontario, Canada"
76b9a338597fc604,Jamall Emmers,e00a3dee329a51f7,Vince Cachero,ed2a8cc402173781,Jamall Emmers,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
6ba9f6a7a9361354,Johnny Munoz,f6bcbd91b114ff58,Nate Maness,6e9f40c706f91f32,Nate Maness,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
94b48b98d0292720,Frankie Saenz,9ba2226646046b63,Jonathan Martinez,f2477cf43c4975cc,Jonathan Martinez,KO/TKO,3,0:57,3 Rnd (5-5-5),Bantamweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
0b21755eb0897396,Lando Vannata,f9b200db02b488d9,Bobby Green,887961364be5ceb3,Bobby Green,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
2fb1abeb337e0ccc,Vicente Luque,6d4b63c767106d3a,Randy Brown,c6aee362c7a7d482,Vicente Luque,KO/TKO,2,4:56,3 Rnd (5-5-5),Welterweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
5885445f39dac389,Joanne Calderwood,12f91bfa8f1f723b,Jennifer Maia,8e1f36476ef02a6a,Jennifer Maia,Submission,1,4:29,3 Rnd (5-5-5),Women's Flyweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
0b88d0c76f9cd7e4,Derek Brunson,b1a3e0aca758b322,Edmen Shahbazyan,4144798612ef96e5,Derek Brunson,KO/TKO,3,0:26,3 Rnd (5-5-5),Middleweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
4acab67848e78327,Scott Morris,be9d259be012e8a4,Sean Daugherty,a683f9ddb70aa4bd,Scott Morris,Submission,1,0:20,No Time Limit,Open Weight Bout,"March 11, 1994","Denver, Colorado, USA"
8887948f0c097cd8,Keith Hackney,bf12aca029bfcc47,Emmanuel Yarborough,2299605af59fd309,Keith Hackney,KO/TKO,1,1:59,No Time Limit,Open Weight Bout,"September 09, 1994","Charlotte, North Carolina, USA"
a1db4c917777aa79,Joe Charles,19ffeb5e3fffd6d5,Kevin Rosier,598a58db87b890ee,Joe Charles,Submission,1,0:14,No Time Limit,Open Weight Bout,"December 16, 1994","Tulsa, Oklahoma, USA"
802c0e4e228996ac,Dave Beneteau,9fd1f08dd4aec14a,Asbel Cancio,2a7afe14b3a0a058,Dave Beneteau,KO/TKO,1,0:21,1 Rnd (20),Open Weight Bout,"April 07, 1995","Charlotte, North Carolina, USA"
b297c3e938e1005e,Joel Sutton,a6a9ab5a824e8f66,Jack McGlaughlin,237187ed9f419285,Joel Sutton,KO/TKO,1,2:01,1 Rnd (20),Open Weight Bout,"July 14, 1995","Casper, Wyoming, USA"
4b334c9727eee450,Joel Sutton,a6a9ab5a824e8f66,Geza Kalman,304fcd812f12c589,Joel Sutton,TKO - Doctor's Stoppage,1,0:48,1 Rnd (20),Open Weight Bout,"September 08, 1995","Buffalo, New York, USA"
6449a1a9a69a830c,Joe Charles,19ffeb5e3fffd6d5,Scott Bessac,3f24c96753dbd9f9,Joe Charles,Submission,1,4:38,1 Rnd (15),Open Weight Bout,"December 16, 1995","Denver, Colorado, USA"
5701dbbbfa4f8313,Sam Adkins,0e9869d712e81f8f,Keith Mielke,f62850b3c7480db9,Sam Adkins,KO/TKO,1,0:50,1 Rnd (10),Open Weight Bout,"February 16, 1996","San Juan, Puerto Rico"
e92abaf81ad5949b,Steve Nelmark,13e62d766b709aa6,Tai Bowden,2efbc83a6b9b7f86,Steve Nelmark,TKO - Doctor's Stoppage,1,7:25,1 Rnd + OT (12-3),Open Weight Bout,"May 17, 1996","Detroit, Michigan, USA"
dc6a8ec4d6c477de,Geza Kalman,304fcd812f12c589,Dieusel Berto,0db70ca89e1c7374,Geza Kalman,KO/TKO,1,5:57,1 Rnd + OT (12-3),Open Weight Bout,"July 12, 1996","Birmingham, Alabama, USA"
c413b0abc04358c3,Scott Ferrozzo,977081bc01197656,Sam Fulton,1f5f75658551f2d3,Scott Ferrozzo,Submission,1,1:45,1 Rnd (15),Open Weight Bout,"September 20, 1996","Augusta, Georgia, USA"
a5c90086fb65f58e,Mark Hall,18524b46c570730b,Felix Lee Mitchell,6cbb7661c3258617,Mark Hall,KO/TKO,1,1:45,1 Rnd + OT (12-3),Open Weight Bout,"December 07, 1996","Birmingham, Alabama, USA"
565ecefd8a37ad7e,Nick Sanzo,1d147d4163a6989b,Jackie Lee,4985113c0928aa62,Nick Sanzo,KO/TKO,1,0:48,1 Rnd + OT (12-3),Lightweight Bout,"February 07, 1997","Dothan, Alabama, USA"
f3c33d0b7a087eaf,Tito Ortiz,2f732dd9210d301f,Wes Albritton,184b955181bdef52,Tito Ortiz,KO/TKO,1,0:31,1 Rnd + OT (12-3),Lightweight Bout,"May 30, 1997","Augusta, Georgia, USA"
1586c14f26880553,Tony Fryklund,253de74457bd6374,Donnie Chappell,8788beb528894f33,Tony Fryklund,Submission,1,1:31,1 Rnd + OT (12-3),Lightweight Bout,"July 27, 1997","Birmingham, Alabama, USA"
c99e302777049f2d,Alex Hunter,baa5358456803df8,Harry Moskowitz,4dc496aa0cfc0d95,Alex Hunter,Decision - Split,1,12:00,1 Rnd (12),Heavyweight Bout,"October 17, 1997","Bay St. Louis, Mississippi, USA"
0e0629a1503125a6,Tra Telligman,1dab0d1d81dd06db,Brad Kohler,13c4313ed0f744f3,Tra Telligman,Submission,1,10:05,1 Rnd (12),Heavyweight Bout,"December 21, 1997","Yokohama, Kanagawa, Japan"
764e492b55c0ec40,David Abbott,b361180739bed4b0,Yoji Anjo,e06fd1260ac865a7,David Abbott,Decision - Unanimous,2,3:00,1 Rnd + OT (12-3),Heavyweight Bout,"December 21, 1997","Yokohama, Kanagawa, Japan"
2750ac5854e8b28b,Kazushi Sakuraba,9b5b5a75523728f3,Marcus Silveira,f717b6002486f73f,NC,Overturned,1,1:51,1 Rnd + OT (12-3),Heavyweight Bout,"December 21, 1997","Yokohama, Kanagawa, Japan"
e0c636beed345e1d,Frank Shamrock,fcaae0385b514f11,Kevin Jackson,13b2f59210dda9cc,Frank Shamrock,Submission,1,0:16,1 Rnd + 2OT (15-3-3),UFC Light Heavyweight Title Bout,"December 21, 1997","Yokohama, Kanagawa, Japan"
5c3542260741c6bc,Vitor Belfort,0ee783aa00e468f0,Joe Charles,19ffeb5e3fffd6d5,Vitor Belfort,Submission,1,4:03,1 Rnd + OT (12-3),Heavyweight Bout,"December 21, 1997","Yokohama, Kanagawa, Japan"
ec1bda9a4c2aab42,Kazushi Sakuraba,9b5b5a75523728f3,Marcus Silveira,f717b6002486f73f,Kazushi Sakuraba,Submission,1,3:44,1 Rnd + OT (12-3),Ultimate Japan Heavyweight Tournament Title Bout,"December 21, 1997","Yokohama, Kanagawa, Japan"
748657d9ba9d7c71,Randy Couture,0aa92558424ced9e,Maurice Smith,33e33d51f289d2a1,Randy Couture,Decision - Majority,3,3:00,1 Rnd + 2OT (15-3-3),UFC Heavyweight Title Bout,"December 21, 1997","Yokohama, Kanagawa, Japan"
da77ead135cb4f17,Dwayne Cason,31c01fbc2586a5eb,Houston Dorr,312f47c3d2f83ffa,Dwayne Cason,KO/TKO,1,3:43,1 Rnd (12),Heavyweight Bout,"October 17, 1997","Bay St. Louis, Mississippi, USA"
6603f1d60bfeefa9,Mark Kerr,a7b48e18ca27795d,Greg Stott,91181b29be041f1c,Mark Kerr,KO/TKO,1,0:17,1 Rnd + OT (12-3),Heavyweight Bout,"October 17, 1997","Bay St. Louis, Mississippi, USA"
3bd789bcfb12368d,Dave Beneteau,9fd1f08dd4aec14a,Carlos Barreto,a220be6d41d6f97d,Dave Beneteau,Decision - Unanimous,2,3:00,1 Rnd + OT (12-3),Heavyweight Bout,"October 17, 1997","Bay St. Louis, Mississippi, USA"
b5e49b35bc25c5a9,Randy Couture,0aa92558424ced9e,Vitor Belfort,0ee783aa00e468f0,Randy Couture,KO/TKO,1,8:16,1 Rnd + OT (12-3),Heavyweight Bout,"October 17, 1997","Bay St. Louis, Mississippi, USA"
1c1f8f281b2065e0,Mark Kerr,a7b48e18ca27795d,Dwayne Cason,31c01fbc2586a5eb,Mark Kerr,Submission,1,0:53,1 Rnd + 2OT (15-3-3),UFC 15 Heavyweight Tournament Title Bout,"October 17, 1997","Bay St. Louis, Mississippi, USA"
