fight_id,fighter_1,fighter_1_id,fighter_2,fighter_2_id,winner,decision_method,fight_duration_lastrnd,fight_duration_lastrnd_time,time_format,weight_class,date,location
7a37fd92b26d15c8,Chris Camozzi,6c2030e0a143a94b,Dustin Jacoby,e4277e87a789d687,Chris Camozzi,Submission,3,1:08,3 Rnd (5-5-5),Middleweight Bout,"January 28, 2012","Chicago, Illinois, USA"
567a09fd200cfa05,Gerard Gordeau,279093302a6f44b3,Teila Tuli,96eff1a628adcc7f,Gerard Gordeau,KO/TKO,1,0:26,No Time Limit,Open Weight Bout,"November 12, 1993","Denver, Colorado, USA"
2d2bbc86e941e05c,Kevin Rosier,598a58db87b890ee,Zane Frazier,d3711d3784b76255,Kevin Rosier,KO/TKO,1,4:20,No Time Limit,Open Weight Bout,"November 12, 1993","Denver, Colorado, USA"
cecdc0da584274b9,Royce Gracie,429e7d3725852ce9,Art Jimmerson,a5c53b3ddb31cc7d,Royce Gracie,Submission,1,2:18,No Time Limit,Open Weight Bout,"November 12, 1993","Denver, Colorado, USA"
46acd54cc0c905fb,Ken Shamrock,63b65af1c5cb02cb,Patrick Smith,46c8ec317aff28ac,Ken Shamrock,Submission,1,1:49,No Time Limit,Open Weight Bout,"November 12, 1993","Denver, Colorado, USA"
ac7ca2ec38b96c1a,Gerard Gordeau,279093302a6f44b3,Kevin Rosier,598a58db87b890ee,Gerard Gordeau,KO/TKO,1,0:59,No Time Limit,Open Weight Bout,"November 12, 1993","Denver, Colorado, USA"
ffd16691c4c4aafc,Royce Gracie,429e7d3725852ce9,Ken Shamrock,63b65af1c5cb02cb,Royce Gracie,Submission,1,0:57,No Time Limit,Open Weight Bout,"November 12, 1993","Denver, Colorado, USA"
00b0796724ec1c09,Jason DeLucia,6ceff86fae4f6b3b,Trent Jenkins,02fc8f50f56eb307,Jason DeLucia,Submission,1,0:52,No Time Limit,Open Weight Bout,"November 12, 1993","Denver, Colorado, USA"
64139d1d505e46c5,Royce Gracie,429e7d3725852ce9,Gerard Gordeau,279093302a6f44b3,Royce Gracie,Submission,1,1:44,No Time Limit,UFC 1 Tournament Title Bout,"November 12, 1993","Denver, Colorado, USA"
fd230ba169b3f2b6,Joey Beltran,46baf0f57edfa4df,Lavar Johnson,e6c5908910cc26e4,Lavar Johnson,KO/TKO,1,4:24,3 Rnd (5-5-5),Heavyweight Bout,"January 28, 2012","Chicago, Illinois, USA"
e8a167bb84082832,Michael Johnson,511e82663651438d,Shane Roller,75e0d3cc2262b732,Michael Johnson,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"January 28, 2012","Chicago, Illinois, USA"
7a4e5bcd7336d203,Charles Oliveira,07225ba28ae309b6,Eric Wisely,53f84637dfffab7a,Charles Oliveira,Submission,1,1:43,3 Rnd (5-5-5),Featherweight Bout,"January 28, 2012","Chicago, Illinois, USA"
ca263e46051261e2,Cub Swanson,d247691a6c0e9034,George Roop,3c0437fbeda06962,Cub Swanson,KO/TKO,2,2:22,3 Rnd (5-5-5),Featherweight Bout,"January 28, 2012","Chicago, Illinois, USA"
c63a050af0692daf,Mike Russow,353de740bb6c7e75,Jon Olav Einemo,0577808d22dfe79c,Mike Russow,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"January 28, 2012","Chicago, Illinois, USA"
e7861d4e2b29193f,Evan Dunham,e5c9de15bb58b1c6,Nik Lentz,6fb1ba67bef41b37,Evan Dunham,TKO - Doctor's Stoppage,2,5:00,3 Rnd (5-5-5),Lightweight Bout,"January 28, 2012","Chicago, Illinois, USA"
ba75be28158d424c,Demian Maia,427b5953ac8e3a27,Chris Weidman,3a8176e15b9887c1,Chris Weidman,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"January 28, 2012","Chicago, Illinois, USA"
81c5c897717a1ef6,Chael Sonnen,48d1f690b763934c,Michael Bisping,2b93ebd9f5417ad2,Chael Sonnen,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"January 28, 2012","Chicago, Illinois, USA"
e0df5f84686586a1,Rashad Evans,ee779c43a8926d52,Phil Davis,902ab9197b83d0db,Rashad Evans,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Light Heavyweight Bout,"January 28, 2012","Chicago, Illinois, USA"
af5b940f2c686524,Loma Lookboonmee,4e30e4250cb08b61,Angela Hill,f0feeb2192937424,Angela Hill,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Strawweight Bout,"February 22, 2020","Auckland, New Zealand"
ecc23234e820458d,Kai Kara-France,853eb0dd5c0e2149,Tyson Nam,6e00cfffd54653c4,Kai Kara-France,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Flyweight Bout,"February 22, 2020","Auckland, New Zealand"
03c2707563915d7d,Callan Potter,8fc9ae9c7527dfcb,Kenan Song,32490e80ddab1e5a,Kenan Song,KO/TKO,1,2:20,3 Rnd (5-5-5),Welterweight Bout,"February 22, 2020","Auckland, New Zealand"
3bd20b66b585d621,Jake Matthews,a845f0735bc67405,Emil Meek,103b06d8707895a9,Jake Matthews,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"February 22, 2020","Auckland, New Zealand"
02bdb7a5b2986571,Jalin Turner,4d8fa64202cee4c1,Josh Culibao,6751eacd16bd59bc,Jalin Turner,KO/TKO,2,3:01,3 Rnd (5-5-5),Lightweight Bout,"February 22, 2020","Auckland, New Zealand"
f882cf76a8bce308,Kevin Aguilar,cf946e03ba2e7666,Zubaira Tukhugov,aceffa19749c4dc0,Zubaira Tukhugov,KO/TKO,1,3:21,3 Rnd (5-5-5),Featherweight Bout,"February 22, 2020","Auckland, New Zealand"
6d48f75153e4ad6b,Brad Riddell,37ed1ab2f8b819f4,Magomed Mustafaev,31d7446b184e3305,Brad Riddell,Decision - Split,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"February 22, 2020","Auckland, New Zealand"
9bc18b63b07bb328,Ben Sosoli,326f94d6cfb1bf25,Marcos Rogerio de Lima,ab943cd2c3c17825,Marcos Rogerio de Lima,KO/TKO,1,1:28,3 Rnd (5-5-5),Heavyweight Bout,"February 22, 2020","Auckland, New Zealand"
060987bb3025a0a8,Karolina Kowalkiewicz,d7c3816669784109,Xiaonan Yan,c41d426cc7326d1b,Xiaonan Yan,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Strawweight Bout,"February 22, 2020","Auckland, New Zealand"
2b417eb1ffa56ac1,Jimmy Crute,70e1f8a821b72c8b,Michal Oleksiejczuk,0d65c432720accb9,Jimmy Crute,Submission,1,3:29,3 Rnd (5-5-5),Light Heavyweight Bout,"February 22, 2020","Auckland, New Zealand"
5fceb95c29d929bc,Paul Felder,e5010b1b94ca5755,Dan Hooker,193b9d1858bc4df3,Dan Hooker,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Lightweight Bout,"February 22, 2020","Auckland, New Zealand"
d629aa5eb31a1e38,Macy Chiasson,9cdd2da1a9104a0b,Shanna Young,568bbad0eaced57c,Macy Chiasson,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Bantamweight Bout,"February 15, 2020","Rio Rancho, New Mexico, USA"
51218519be104794,Casey Kenney,e7bba7ce4d6c7b07,Merab Dvalishvili,c03520b5c88ed6b4,Merab Dvalishvili,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"February 15, 2020","Rio Rancho, New Mexico, USA"
94c0819fde11364d,Devin Clark,cc7040fe76f0ef91,Dequan Townsend,3f7dab21b6c971bc,Devin Clark,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"February 15, 2020","Rio Rancho, New Mexico, USA"
f3e2038bfb9b5d9d,Jim Miller,d1941565abf50b16,Scott Holtzman,df1eb4354d18a906,Scott Holtzman,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"February 15, 2020","Rio Rancho, New Mexico, USA"
08426f06239d903c,John Dodson,99506df1af6c8b3b,Nathaniel Wood,329e403448756217,John Dodson,KO/TKO,3,0:16,3 Rnd (5-5-5),Bantamweight Bout,"February 15, 2020","Rio Rancho, New Mexico, USA"
2dc48a745d6c662b,Tim Means,4b47e71384a9522f,Daniel Rodriguez,8a1f3b5c526cd6e6,Daniel Rodriguez,Submission,2,3:37,3 Rnd (5-5-5),Welterweight Bout,"February 15, 2020","Rio Rancho, New Mexico, USA"
eab100e978c730c5,Lando Vannata,f9b200db02b488d9,Yancy Medeiros,813550bc53b15fb0,Lando Vannata,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"February 15, 2020","Rio Rancho, New Mexico, USA"
b41e3be867afd6fa,Rogerio Bontorin,07a2bdaa0afdd831,Ray Borg,a4de54ea806fb525,Ray Borg,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Flyweight Bout,"February 15, 2020","Rio Rancho, New Mexico, USA"
9d98e1c0d62213cf,Brok Weaver,7c9f96f9a6a5cd50,Kazula Vargas,ec18eb918121787c,Brok Weaver,DQ,1,4:02,3 Rnd (5-5-5),Lightweight Bout,"February 15, 2020","Rio Rancho, New Mexico, USA"
96919cf8d3e988ff,Montana De La Rosa,80d8aed0ca9b00f3,Mara Romero Borella,82cbb809d5ee565c,Montana De La Rosa,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Flyweight Bout,"February 15, 2020","Rio Rancho, New Mexico, USA"
a02ffaf1fe462d28,Diego Sanchez,82e7929bf6c2b689,Michel Pereira,595db60957de51d3,Diego Sanchez,DQ,3,3:09,3 Rnd (5-5-5),Welterweight Bout,"February 15, 2020","Rio Rancho, New Mexico, USA"
801b3f24c670f19a,Corey Anderson,5e4eec08896c9423,Jan Blachowicz,99df7d0a2a08a8a8,Jan Blachowicz,KO/TKO,1,3:08,5 Rnd (5-5-5-5-5),Light Heavyweight Bout,"February 15, 2020","Rio Rancho, New Mexico, USA"
326b843cb2b7fd94,Andre Ewell,5f6f049d54728e88,Jonathan Martinez,f2477cf43c4975cc,Andre Ewell,Decision - Split,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"February 08, 2020","Houston, Texas, USA"
5ab2a4fec735e0b2,Domingo Pilarte,4bf6b225ff6099c4,Journey Newson,78f485f851891d68,NC,Overturned,1,0:38,3 Rnd (5-5-5),Bantamweight Bout,"February 08, 2020","Houston, Texas, USA"
d3f44fedc561d2d5,Miles Johns,46e0d677f91bacc0,Mario Bautista,bc711b6dd95c1af6,Mario Bautista,KO/TKO,2,1:41,3 Rnd (5-5-5),Bantamweight Bout,"February 08, 2020","Houston, Texas, USA"
ed499508be1e5532,Alex Morono,cdb96af67d096b1e,Khaos Williams,2558ae2e5671e318,Khaos Williams,KO/TKO,1,0:27,3 Rnd (5-5-5),Welterweight Bout,"February 08, 2020","Houston, Texas, USA"
cb56e868deaddac4,Lauren Murphy,729d4bd5a6cd0a97,Andrea Lee,05fa626cb33d15b8,Lauren Murphy,Decision - Split,3,5:00,3 Rnd (5-5-5),Women's Flyweight Bout,"February 08, 2020","Houston, Texas, USA"
11f7bac5037a184c,Trevin Giles,b27a1fcb56a3035a,James Krause,8f6a18831a120817,Trevin Giles,Decision - Split,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"February 08, 2020","Houston, Texas, USA"
cefb47bcc04f540e,Derrick Lewis,d3df1add9d9a7efb,Ilir Latifi,e9a3aeb207578eea,Derrick Lewis,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"February 08, 2020","Houston, Texas, USA"
be822403f364fff3,Mirsad Bektic,cbd3e590a85b18c5,Dan Ige,82a5152216251682,Dan Ige,Decision - Split,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"February 08, 2020","Houston, Texas, USA"
57961c6adebfb13d,Juan Adams,83b00f7597e5ac83,Justin Tafa,e13abac8089a801a,Justin Tafa,KO/TKO,1,1:59,3 Rnd (5-5-5),Heavyweight Bout,"February 08, 2020","Houston, Texas, USA"
05cceae674c81b86,Valentina Shevchenko,132deb59abae64b1,Katlyn Chookagian,e872e9a9a902c045,Valentina Shevchenko,KO/TKO,3,1:03,5 Rnd (5-5-5-5-5),UFC Women's Flyweight Title Bout,"February 08, 2020","Houston, Texas, USA"
fae99a4089f8abb0,Jon Jones,07f72a2a7591b409,Dominick Reyes,2e19380f34871c6a,Jon Jones,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),UFC Light Heavyweight Title Bout,"February 08, 2020","Houston, Texas, USA"
918c2efc59c1952e,Brett Johns,ec52462a1b41f714,Tony Gravely,601964f9654f911a,Brett Johns,Submission,3,2:53,3 Rnd (5-5-5),Bantamweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
79161bde28636128,Sara McMann,7be74a12d7352df2,Lina Lansberg,2eeaefbfc7f9fcff,Sara McMann,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Bantamweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
737e2781e4a7db5c,Montel Jackson,cc1a8b4b38b92c6d,Felipe Colares,dbac0a413af64bbe,Montel Jackson,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
151c2bd6dfefb4b5,Justine Kish,928ae2e5b5f7a9ec,Lucie Pudilova,3cf66c62d9069f43,Justine Kish,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Flyweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
ed94cdc0f2b97e15,Arnold Allen,040a74bb0a465c54,Nik Lentz,6fb1ba67bef41b37,Arnold Allen,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
3fd3b871e83434c5,Bevon Lewis,899923ff6ab13917,Dequan Townsend,3f7dab21b6c971bc,Bevon Lewis,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
6195d3e7c412c8a2,Jamahal Hill,5444c5a201d3ee5a,Darko Stosic,025f0b1b58fbad01,Jamahal Hill,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
b88b170a7fe40544,Hannah Cifers,2244d9a2b64b8c3b,Angela Hill,f0feeb2192937424,Angela Hill,KO/TKO,2,4:26,3 Rnd (5-5-5),Women's Strawweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
7dcd5d8a44a284e5,Jordan Espinosa,215a70f073a7b726,Alex Perez,ab2b4ff41d6ebe0f,Alex Perez,Submission,1,2:33,3 Rnd (5-5-5),Flyweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
2ef54419defb2364,Rafael Dos Anjos,6a2f7c151031653d,Michael Chiesa,c58f51dedb310998,Michael Chiesa,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
037d2f426c916ffc,Curtis Blaydes,fa6796c55d6c5440,Junior Dos Santos,63def5a5662a6917,Curtis Blaydes,KO/TKO,2,1:06,5 Rnd (5-5-5-5-5),Heavyweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
6087c50c5f95a677,Aleksa Camur,c2a670b22d2e196f,Justin Ledet,ba1e6cb3d43f7430,Aleksa Camur,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
63dd38f0dcc2ee88,Drew Dober,519e4fe37ce9ff75,Nasrat Haqparast,b7b84ccd221be298,Drew Dober,KO/TKO,1,1:10,3 Rnd (5-5-5),Lightweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
ff467a5f06a91a0f,Tim Elliott,c96d9178c9ed9e62,Askar Askarov,b1d19449397541dc,Askar Askarov,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Flyweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
5868c154789648f0,Andre Fili,8fd808923cffff82,Sodiq Yusuff,94426bb170c88115,Sodiq Yusuff,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
760b5b16b4931a77,Roxanne Modafferi,4498b382c65a7faa,Maycee Barber,6a740daf1b279661,Roxanne Modafferi,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Flyweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
32a8f38bd1d46e3e,Anthony Pettis,cbb682f5fcc44bfc,Diego Ferreira,f53d4f21d1b5f2dc,Diego Ferreira,Submission,2,1:46,3 Rnd (5-5-5),Lightweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
4eff0432bd364a23,Brian Kelleher,7be14eaed4c74856,Ode Osbourne,6d68c1afe954f121,Brian Kelleher,Submission,1,2:49,3 Rnd (5-5-5),Bantamweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
702759500d47a059,Aleksei Oleinik,98c23cb6da5b3352,Maurice Greene,068f8a189a47fea6,Aleksei Oleinik,Submission,2,4:38,3 Rnd (5-5-5),Heavyweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
36032308b7e86fd0,Holly Holm,634e2fb70bde3fd5,Raquel Pennington,fc169c387b4b465d,Holly Holm,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Bantamweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
eed6c9aff2234b7a,Conor McGregor,f4c49976c75c5ab2,Donald Cerrone,1d00756835ca67c9,Conor McGregor,KO/TKO,1,0:40,5 Rnd (5-5-5-5-5),Welterweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
76b9a338597fc604,Jamall Emmers,e00a3dee329a51f7,Vince Cachero,ed2a8cc402173781,Jamall Emmers,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
6ba9f6a7a9361354,Johnny Munoz,f6bcbd91b114ff58,Nate Maness,6e9f40c706f91f32,Nate Maness,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
94b48b98d0292720,Frankie Saenz,9ba2226646046b63,Jonathan Martinez,f2477cf43c4975cc,Jonathan Martinez,KO/TKO,3,0:57,3 Rnd (5-5-5),Bantamweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
0b21755eb0897396,Lando Vannata,f9b200db02b488d9,Bobby Green,887961364be5ceb3,Bobby Green,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
2fb1abeb337e0ccc,Vicente Luque,6d4b63c767106d3a,Randy Brown,c6aee362c7a7d482,Vicente Luque,KO/TKO,2,4:56,3 Rnd (5-5-5),Welterweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
5885445f39dac389,Joanne Calderwood,12f91bfa8f1f723b,Jennifer Maia,8e1f36476ef02a6a,Jennifer Maia,Submission,1,4:29,3 Rnd (5-5-5),Women's Flyweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
0b88d0c76f9cd7e4,Derek Brunson,b1a3e0aca758b322,Edmen Shahbazyan,4144798612ef96e5,Derek Brunson,KO/TKO,3,0:26,3 Rnd (5-5-5),Middleweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
87daaa6db4f6940c,Ramazan Emeev,abd5fb12437eda21,Niklas Stolze,62f7097c04311193,Ramazan Emeev,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
54bbc7974df586a1,Bethe Correia,673ea7dcc786b1b3,Pannie Kianzad,91dac5e69e28d5b5,Pannie Kianzad,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Bantamweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
88d3b6b833e31712,Tanner Boser,04c8b08b16a5b99e,Raphael Pessoa,41f90012b86a11bf,Tanner Boser,KO/TKO,2,2:36,3 Rnd (5-5-5),Heavyweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
32b0e450b11b32fe,Movsar Evloev,76e2870ffafbe38f,Mike Grundy,56fcb2c4d99f9d1b,Movsar Evloev,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
6cfab1da57d260f4,Tom Aspinall,399afbabc02376b5,Jake Collier,92fa1401b7927da3,Tom Aspinall,KO/TKO,1,0:45,3 Rnd (5-5-5),Heavyweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
407e1c6850e7022c,Nicolas Dalby,9d19d9e4aa2662e8,Jesse Ronson,5580771f383e141f,Jesse Ronson,Submission,1,2:48,3 Rnd (5-5-5),Welterweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
3b209a2aee014ac2,Francisco Trinaldo,a8283a4f415e1eb9,Jai Herbert,4c88a1db5a46c6a4,Francisco Trinaldo,KO/TKO,3,1:30,3 Rnd (5-5-5),Lightweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
573d3a6984cbcd29,Khamzat Chimaev,767755fd74662dbf,Rhys McKee,f748267c4ab6c127,Khamzat Chimaev,KO/TKO,1,3:09,3 Rnd (5-5-5),Welterweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
58e07add007685f8,Alex Oliveira,57b10fca4f9c9a7a,Peter Sobotta,1fcfc3709fe58151,Alex Oliveira,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
74dae3d87a99cf5d,Paul Craig,eabf206b162b3b83,Gadzhimurad Antigulov,af997f7611673880,Paul Craig,Submission,1,2:06,3 Rnd (5-5-5),Light Heavyweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
5632f2364016e879,Carla Esparza,d910665038efc639,Marina Rodriguez,cd2c4d30c6e13b47,Carla Esparza,Decision - Split,3,5:00,3 Rnd (5-5-5),Women's Strawweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
f786136e55007e17,Fabricio Werdum,492b202d2064e7a9,Alexander Gustafsson,3c6976f8182d9527,Fabricio Werdum,Submission,1,2:30,3 Rnd (5-5-5),Heavyweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
a3820f1eb82f2ba6,Mauricio Rua,140745cbbcb023ac,Rogerio Nogueira,73e09f837f3b5ecc,Mauricio Rua,Decision - Split,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
11f715fa5e825e51,Robert Whittaker,e1147d3d2dabe1ce,Darren Till,9ce6d5a03af801b7,Robert Whittaker,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Middleweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
ecb24300bb3bef8c,Davi Ramos,0052de90691d4a93,Arman Tsarukyan,eae48ff31db420c2,Arman Tsarukyan,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"July 18, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
b9b0da84b243213f,Malcolm Gordon,dee294e9717012c2,Amir Albazi,6d35bf94f7d30241,Amir Albazi,Submission,1,4:42,3 Rnd (5-5-5),Bantamweight Bout,"July 18, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
