fight_id,fighter_1,fighter_1_id,fighter_2,fighter_2_id,winner,decision_method,fight_duration_lastrnd,fight_duration_lastrnd_time,time_format,weight_class,date,location
be822403f364fff3,Mirsad Bektic,cbd3e590a85b18c5,Dan Ige,82a5152216251682,Dan Ige,Decision - Split,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"February 08, 2020","Houston, Texas, USA"
57961c6adebfb13d,Juan Adams,83b00f7597e5ac83,Justin Tafa,e13abac8089a801a,Justin Tafa,KO/TKO,1,1:59,3 Rnd (5-5-5),Heavyweight Bout,"February 08, 2020","Houston, Texas, USA"
fae99a4089f8abb0,Jon Jones,07f72a2a7591b409,Dominick Reyes,2e19380f34871c6a,Jon Jones,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),UFC Light Heavyweight Title Bout,"February 08, 2020","Houston, Texas, USA"
05cceae674c81b86,Valentina Shevchenko,132deb59abae64b1,Katlyn Chookagian,e872e9a9a902c045,Valentina Shevchenko,KO/TKO,3,1:03,5 Rnd (5-5-5-5-5),UFC Women's Flyweight Title Bout,"February 08, 2020","Houston, Texas, USA"
918c2efc59c1952e,Brett Johns,ec52462a1b41f714,Tony Gravely,601964f9654f911a,Brett Johns,Submission,3,2:53,3 Rnd (5-5-5),Bantamweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
79161bde28636128,Sara McMann,7be74a12d7352df2,Lina Lansberg,2eeaefbfc7f9fcff,Sara McMann,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Bantamweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
737e2781e4a7db5c,Montel Jackson,cc1a8b4b38b92c6d,Felipe Colares,dbac0a413af64bbe,Montel Jackson,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
151c2bd6dfefb4b5,Justine Kish,928ae2e5b5f7a9ec,Lucie Pudilova,3cf66c62d9069f43,Justine Kish,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Flyweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
ed94cdc0f2b97e15,Arnold Allen,040a74bb0a465c54,Nik Lentz,6fb1ba67bef41b37,Arnold Allen,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
3fd3b871e83434c5,Bevon Lewis,899923ff6ab13917,Dequan Townsend,3f7dab21b6c971bc,Bevon Lewis,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
6195d3e7c412c8a2,Jamahal Hill,5444c5a201d3ee5a,Darko Stosic,025f0b1b58fbad01,Jamahal Hill,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
b88b170a7fe40544,Hannah Cifers,2244d9a2b64b8c3b,Angela Hill,f0feeb2192937424,Angela Hill,KO/TKO,2,4:26,3 Rnd (5-5-5),Women's Strawweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
7dcd5d8a44a284e5,Jordan Espinosa,215a70f073a7b726,Alex Perez,ab2b4ff41d6ebe0f,Alex Perez,Submission,1,2:33,3 Rnd (5-5-5),Flyweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
2ef54419defb2364,Rafael Dos Anjos,6a2f7c151031653d,Michael Chiesa,c58f51dedb310998,Michael Chiesa,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
037d2f426c916ffc,Curtis Blaydes,fa6796c55d6c5440,Junior Dos Santos,63def5a5662a6917,Curtis Blaydes,KO/TKO,2,1:06,5 Rnd (5-5-5-5-5),Heavyweight Bout,"January 25, 2020","Raleigh, North Carolina, USA"
6087c50c5f95a677,Aleksa Camur,c2a670b22d2e196f,Justin Ledet,ba1e6cb3d43f7430,Aleksa Camur,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
63dd38f0dcc2ee88,Drew Dober,519e4fe37ce9ff75,Nasrat Haqparast,b7b84ccd221be298,Drew Dober,KO/TKO,1,1:10,3 Rnd (5-5-5),Lightweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
ff467a5f06a91a0f,Tim Elliott,c96d9178c9ed9e62,Askar Askarov,b1d19449397541dc,Askar Askarov,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Flyweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
5868c154789648f0,Andre Fili,8fd808923cffff82,Sodiq Yusuff,94426bb170c88115,Sodiq Yusuff,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
760b5b16b4931a77,Roxanne Modafferi,4498b382c65a7faa,Maycee Barber,6a740daf1b279661,Roxanne Modafferi,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Flyweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
32a8f38bd1d46e3e,Anthony Pettis,cbb682f5fcc44bfc,Diego Ferreira,f53d4f21d1b5f2dc,Diego Ferreira,Submission,2,1:46,3 Rnd (5-5-5),Lightweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
4eff0432bd364a23,Brian Kelleher,7be14eaed4c74856,Ode Osbourne,6d68c1afe954f121,Brian Kelleher,Submission,1,2:49,3 Rnd (5-5-5),Bantamweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
702759500d47a059,Aleksei Oleinik,98c23cb6da5b3352,Maurice Greene,068f8a189a47fea6,Aleksei Oleinik,Submission,2,4:38,3 Rnd (5-5-5),Heavyweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
36032308b7e86fd0,Holly Holm,634e2fb70bde3fd5,Raquel Pennington,fc169c387b4b465d,Holly Holm,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Bantamweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
eed6c9aff2234b7a,Conor McGregor,f4c49976c75c5ab2,Donald Cerrone,1d00756835ca67c9,Conor McGregor,KO/TKO,1,0:40,5 Rnd (5-5-5-5-5),Welterweight Bout,"January 18, 2020","Las Vegas, Nevada, USA"
75523d31940c9344,Raoni Barcelos,b9f28e7045fdfce7,Said Nurmagomedov,0fd5f4b838e890cc,Raoni Barcelos,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"December 21, 2019","Busan, South Korea"
60e1b3ac3182f5b3,Miranda Granger,7559395ad833c074,Amanda Lemos,3df5493bb279226f,Amanda Lemos,Submission,1,3:43,3 Rnd (5-5-5),Women's Strawweight Bout,"December 21, 2019","Busan, South Korea"
5a5a65d8df176506,Alexandre Pantoja,a0f0004aadf10b71,Matt Schnell,67c1d46f4ed16f9e,Alexandre Pantoja,KO/TKO,1,4:17,3 Rnd (5-5-5),Flyweight Bout,"December 21, 2019","Busan, South Korea"
9140e6fdeaa7cd3f,Dong Hyun Ma,98a6b2361045898f,Omar Morales,a0e6753c42698f13,Omar Morales,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"December 21, 2019","Busan, South Korea"
6ea23c2c30f85a89,SeungWoo Choi,a68575214ecad140,Suman Mokhtarian,192520689012c7e4,SeungWoo Choi,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"December 21, 2019","Busan, South Korea"
3637e661b6854b49,Ciryl Gane,787bb1f087ccff8a,Tanner Boser,04c8b08b16a5b99e,Ciryl Gane,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"December 21, 2019","Busan, South Korea"
f93f794247af708a,Kyung Ho Kang,a7897d200692ab64,Liu Pingyuan,31bbd39c0a075d4e,Kyung Ho Kang,Decision - Split,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"December 21, 2019","Busan, South Korea"
b3bd27affa038e9c,Junyong Park,285ae0b4a68221f4,Marc-Andre Barriault,8e9eb3fc86db0f7d,Junyong Park,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"December 21, 2019","Busan, South Korea"
47e49e04e32be7e9,Da-Un Jung,74f9448b97bf8bec,Mike Rodriguez,18b602842a24f7c5,Da-Un Jung,KO/TKO,1,1:04,3 Rnd (5-5-5),Light Heavyweight Bout,"December 21, 2019","Busan, South Korea"
997ab1ea9fab5643,Dooho Choi,e93b04e308913c2e,Charles Jourdain,f1d64ae34e088832,Charles Jourdain,KO/TKO,2,4:32,3 Rnd (5-5-5),Featherweight Bout,"December 21, 2019","Busan, South Korea"
2b8cae68963a40a9,Volkan Oezdemir,0845c81e37d3bcb3,Aleksandar Rakic,333b9e5c723ac873,Volkan Oezdemir,Decision - Split,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"December 21, 2019","Busan, South Korea"
06f37329b223b451,Frankie Edgar,f2688492b9a525a3,Chan Sung Jung,c451d67c09c55418,Chan Sung Jung,KO/TKO,1,3:18,5 Rnd (5-5-5-5-5),Featherweight Bout,"December 21, 2019","Busan, South Korea"
76b9a338597fc604,Jamall Emmers,e00a3dee329a51f7,Vince Cachero,ed2a8cc402173781,Jamall Emmers,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
6ba9f6a7a9361354,Johnny Munoz,f6bcbd91b114ff58,Nate Maness,6e9f40c706f91f32,Nate Maness,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
94b48b98d0292720,Frankie Saenz,9ba2226646046b63,Jonathan Martinez,f2477cf43c4975cc,Jonathan Martinez,KO/TKO,3,0:57,3 Rnd (5-5-5),Bantamweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
0b21755eb0897396,Lando Vannata,f9b200db02b488d9,Bobby Green,887961364be5ceb3,Bobby Green,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
2fb1abeb337e0ccc,Vicente Luque,6d4b63c767106d3a,Randy Brown,c6aee362c7a7d482,Vicente Luque,KO/TKO,2,4:56,3 Rnd (5-5-5),Welterweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
5885445f39dac389,Joanne Calderwood,12f91bfa8f1f723b,Jennifer Maia,8e1f36476ef02a6a,Jennifer Maia,Submission,1,4:29,3 Rnd (5-5-5),Women's Flyweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
0b88d0c76f9cd7e4,Derek Brunson,b1a3e0aca758b322,Edmen Shahbazyan,4144798612ef96e5,Derek Brunson,KO/TKO,3,0:26,3 Rnd (5-5-5),Middleweight Bout,"August 01, 2020","Las Vegas, Nevada, USA"
87daaa6db4f6940c,Ramazan Emeev,abd5fb12437eda21,Niklas Stolze,62f7097c04311193,Ramazan Emeev,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
54bbc7974df586a1,Bethe Correia,673ea7dcc786b1b3,Pannie Kianzad,91dac5e69e28d5b5,Pannie Kianzad,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Bantamweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
88d3b6b833e31712,Tanner Boser,04c8b08b16a5b99e,Raphael Pessoa,41f90012b86a11bf,Tanner Boser,KO/TKO,2,2:36,3 Rnd (5-5-5),Heavyweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
32b0e450b11b32fe,Movsar Evloev,76e2870ffafbe38f,Mike Grundy,56fcb2c4d99f9d1b,Movsar Evloev,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
6cfab1da57d260f4,Tom Aspinall,399afbabc02376b5,Jake Collier,92fa1401b7927da3,Tom Aspinall,KO/TKO,1,0:45,3 Rnd (5-5-5),Heavyweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
407e1c6850e7022c,Nicolas Dalby,9d19d9e4aa2662e8,Jesse Ronson,5580771f383e141f,Jesse Ronson,Submission,1,2:48,3 Rnd (5-5-5),Welterweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
3b209a2aee014ac2,Francisco Trinaldo,a8283a4f415e1eb9,Jai Herbert,4c88a1db5a46c6a4,Francisco Trinaldo,KO/TKO,3,1:30,3 Rnd (5-5-5),Lightweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
573d3a6984cbcd29,Khamzat Chimaev,767755fd74662dbf,Rhys McKee,f748267c4ab6c127,Khamzat Chimaev,KO/TKO,1,3:09,3 Rnd (5-5-5),Welterweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
58e07add007685f8,Alex Oliveira,57b10fca4f9c9a7a,Peter Sobotta,1fcfc3709fe58151,Alex Oliveira,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
74dae3d87a99cf5d,Paul Craig,eabf206b162b3b83,Gadzhimurad Antigulov,af997f7611673880,Paul Craig,Submission,1,2:06,3 Rnd (5-5-5),Light Heavyweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
5632f2364016e879,Carla Esparza,d910665038efc639,Marina Rodriguez,cd2c4d30c6e13b47,Carla Esparza,Decision - Split,3,5:00,3 Rnd (5-5-5),Women's Strawweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
f786136e55007e17,Fabricio Werdum,492b202d2064e7a9,Alexander Gustafsson,3c6976f8182d9527,Fabricio Werdum,Submission,1,2:30,3 Rnd (5-5-5),Heavyweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
a3820f1eb82f2ba6,Mauricio Rua,140745cbbcb023ac,Rogerio Nogueira,73e09f837f3b5ecc,Mauricio Rua,Decision - Split,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
11f715fa5e825e51,Robert Whittaker,e1147d3d2dabe1ce,Darren Till,9ce6d5a03af801b7,Robert Whittaker,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Middleweight Bout,"July 25, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
ecb24300bb3bef8c,Davi Ramos,0052de90691d4a93,Arman Tsarukyan,eae48ff31db420c2,Arman Tsarukyan,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"July 18, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
b9b0da84b243213f,Malcolm Gordon,dee294e9717012c2,Amir Albazi,6d35bf94f7d30241,Amir Albazi,Submission,1,4:42,3 Rnd (5-5-5),Bantamweight Bout,"July 18, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
b5f70d0c88f12645,Brett Johns,ec52462a1b41f714,Montel Jackson,cc1a8b4b38b92c6d,Brett Johns,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"July 18, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
b76c0b0ed2926737,Joe Duffy,654ae722109a0d31,Joel Alvarez,58bbef3770bb2dfc,Joel Alvarez,Submission,1,2:25,3 Rnd (5-5-5),Lightweight Bout,"July 18, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
bb881d4ee6dfbf86,Grant Dawson,99bd51917728c25d,Nad Narimani,776a58a67665a171,Grant Dawson,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Catch Weight Bout,"July 18, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
e5a9f75b1117d848,Roman Dolidze,327d5f279895110d,Khadis Ibragimov,c3218c810959d279,Roman Dolidze,KO/TKO,1,4:15,3 Rnd (5-5-5),Light Heavyweight Bout,"July 18, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
ba4485ce4e8e3fe1,Alexandre Pantoja,a0f0004aadf10b71,Askar Askarov,b1d19449397541dc,Askar Askarov,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Flyweight Bout,"July 18, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
c4c379b8f99fea88,Ariane Lipski,6551c64fbcd1a467,Luana Carolina,528b071cf3da7c56,Ariane Lipski,Submission,1,1:28,3 Rnd (5-5-5),Women's Flyweight Bout,"July 18, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
e5872dfa5b93fcbb,Marc Diakiese,32c355b04fc57f3a,Rafael Fiziev,c814b4c899793af6,Rafael Fiziev,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"July 18, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
fcfd2e6eed519cb9,Jack Hermansson,0a1942069c9ad6b6,Kelvin Gastelum,8c0580d4fff106c1,Jack Hermansson,Submission,1,1:18,3 Rnd (5-5-5),Middleweight Bout,"July 18, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
4dc5039b21013b3a,Deiveson Figueiredo,aa72b0f831d0bfe5,Joseph Benavidez,80eacd4da0617c57,Deiveson Figueiredo,Submission,1,4:48,5 Rnd (5-5-5-5-5),UFC Flyweight Title Bout,"July 18, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
dccea04cc3567955,Diana Belbita,d7e40dca3ae125be,Liana Jojua,eebc23626e38f5dc,Liana Jojua,Submission,1,2:43,3 Rnd (5-5-5),Women's Flyweight Bout,"July 15, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
819f51ef9d945a46,Jared Gordon,7026eca45f65377b,Chris Fishgold,bebb4ae55ac2bf6f,Jared Gordon,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"July 15, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates"
